shift_id,handle,answered_survey_id,retailer,store,street_address,completed_at,market,city,state,zip,TDLinx Number,_store _number,_owning _company,_tdlinx,"Please search the store for Coke on display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a Coke display? ","What type of display is the Coke display? ","What location best describes where you found the Coke display? ","Please search the store for a second Coke display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a second Coke display? ","What type of display is the second Coke display? ","What location best describes where you found the second Coke display? ","Please search the store for a third Coke display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a third Coke display? ","What type of display is the third Coke display? ","What location best describes where you found the third Coke display? ","Please search the store for a fourth Coke display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Coca-Cola Classic on the display.   Did you find a fourth Coke display? ","What type of display is the fourth Coke display? ","What location best describes where you found the fourth Coke display? ","Please search the store for Pepsi on display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a Pepsi display? ","What type of display is the Pepsi display? ","What location best describes where you found the Pepsi display? ","Please search the store for a second Pepsi display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a second Pepsi display? ","What type of display is the second Pepsi display? ","What location best describes where you found the second Pepsi display? ","Please search the store for a third Pepsi display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a third Pepsi display? ","What type of display is the third Pepsi display? ","What location best describes where you found the third Pepsi display? ","Please search the store for a fourth Pepsi display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Pepsi Original on the display.   Did you find a fourth Pepsi display? ","What type of display is the fourth Pepsi display? ","What location best describes where you found the fourth Pepsi display? ","Please search the store for Mtn Dew on display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a Mtn Dew display? ","What type of display is the Mtn Dew display? ","What location best describes where you found the Mtn Dew display? ","Please search the store for a second Mtn Dew display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a second Mtn Dew display? ","What type of display is the second Mtn Dew display? ","What location best describes where you found the second Mtn Dew display? ","Please search the store for a third Mtn Dew display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a third Mtn Dew display? ","What type of display is the third Mtn Dew display? ","What location best describes where you found the third Mtn Dew display? ","Please search the store for a fourth Mtn Dew display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.  There must be Mtn Dew Original on the display.   Did you find a fourth Mtn Dew display? ","What type of display is the fourth Mtn Dew display? ","What location best describes where you found the fourth Mtn Dew display? ","Please search the store for Bud Light on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Bud Light display? ","What type of display is the Bud Light display? ","What location best describes where you found the Bud Light display? ","Please search the store for a second Bud Light display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Bud Light display? ","What type of display is the second Bud Light display? ","What location best describes where you found the second Bud Light display? ","Please search the store for a third Bud Light display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Bud Light display? ","What type of display is the third Bud Light display? ","What location best describes where you found the third Bud Light display? ","Please search the store for a fourth Bud Light display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Bud Light display? ","What type of display is the fourth Bud Light display? ","What location best describes where you found the fourth Bud Light display? ","Please search the store for Michelob Ultra on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Michelob Ultra display? ","What type of display is the Michelob Ultra display? ","What location best describes where you found the Michelob Ultra display? ","Please search the store for a second Michelob Ultra display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Michelob Ultra display? ","What type of display is the second Michelob Ultra display? ","What location best describes where you found the second Michelob Ultra display? ","Please search the store for a third Michelob Ultra display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Michelob Ultra display? ","What type of display is the third Michelob Ultra display? ","What location best describes where you found the third Michelob Ultra display? ","Please search the store for a fourth Michelob Ultra display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Michelob Ultra display? ","What type of display is the fourth Michelob Ultra display? ","What location best describes where you found the fourth Michelob Ultra display? ","Please search the store for Skittles on display that is NOT a Valentine's Day display.  A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a (non-Valentine's Day) Skittles display? ","What location best describes where you found the Skittles display? ","Please search the store for a second (non-Valentine's Day) Skittles display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a second Skittles display? ","What type of display is the second Skittles display? ","What location best describes where you found the second Skittles display? ","Please search the store for a third  (non-Valentine's Day) Skittles display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a third Skittles display? ","What type of display is the third Skittles display? ","What location best describes where you found the third  Skittles display? ","Please search the store for a fourth (non-Valentine's Day) Skittles display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a fourth Skittles display? ","What type of display is the fourth Skittles display? ","What location best describes where you found the fourth Skittles display? ","Please search the store for Snickers on display that is NOT a Valentine's Day display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a (non-Valentine's Day) Snickers display? ","What type of display is the Snickers display? ","What location best describes where you found the Snickers display? ","Please search the store for a second (non-Valentine's Day)  Snickers display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a second Snickers display? ","What type of display is the second Snickers display? ","What location best describes where you found the second Snickers display? ","Please search the store for a third  (non-Valentine's Day) Snickers display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a third Snickers display? ","What type of display is the third Snickers display? ","What location best describes where you found the third  Snickers display? ","Please search the store for a fourth  (non-Valentine's Day) Snickers display.   A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.  Did you find a fourth Snickers display? ","What type of display is the fourth Snickers display? ","What location best describes where you found the fourth Snickers display? ","Please search the store for Doritos on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Doritos display? ","What type of display is the Doritos display? ","What location best describes where you found the Doritos display? ","Please search the store for a second Doritos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Doritos display? ","What type of display is the second Doritos display? ","What location best describes where you found the second Doritos display? ","Please search the store for a third Doritos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Doritos display? ","What type of display is the third Doritos display? ","What location best describes where you found the third  Doritos display? ","Please search the store for a fourth Doritos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Doritos display? ","What type of display is the fourth Doritos display? ","What location best describes where you found the fourth Doritos display? ","Please search the store for Tostitos on display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a Tostitos display? ","What type of display is the Tostitos display? ","What location best describes where you found the Tostitos display? ","Please search the store for a second Tostitos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a second Tostitos display? ","What type of display is the second Tostitos display? ","What location best describes where you found the second Tostitos display? ","Please search the store for a third Tostitos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a third Tostitos display? ","What type of display is the third Tostitos display? ","What location best describes where you found the third  Tostitos display? ","Please search the store for a fourth Tostitos display.   A display is any secondary location of the item, outside of the home shelf/aisle.  Did you find a fourth Tostitos display? ","What type of display is the fourth Tostitos display? ","What location best describes where you found the fourth Tostitos display? ",accepted_at
4057335,MerSolLLC,3539138,Food Lion,Food Lion Store,1380 E Main St,2/3/16 11:18,Other,Wytheville,VA,24382,308788,485,Food Lion/North Eastern Division,,Yes,Endcap,Bakery,Yes,Pallet,Back of Store,Yes,Endcap,Back of Store,Yes,Other,Checkout Area,Yes,Pallet,Produce,Yes,Endcap,Checkout Area,Yes,Endcap,Bakery,Yes,Endcap,Bakery,Yes,Pallet,Produce,Yes,Endcap,Checkout Area,Yes,Endcap,Bakery,Yes,Sidewing,Frozen,Yes,Other,Produce,Yes,Endcap,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,,Yes,,Checkout Area,Yes,Endcap,Back of Store,Yes,Sidewing,Frozen,No,,,2/3/16 1:54
4057339,tyinhere,3540591,Albertsons,Albertsons Store,1301 E Vista Way,2/3/16 21:10,Other,Vista,CA,92084,211729,6201,,,Yes,Other,Checkout Area,No,,Checkout Area,No,,,No,,,Yes,Other,Other,Yes,Pallet,Other,Yes,Other,Other,Yes,Endcap,Lobby,Yes,Other,Checkout Area,Yes,Pallet,Other,Yes,Other,Other,No,,,Yes,Other,Deli/Meat,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Back of Store,No,,,No,,,No,,,Yes,Other,Deli/Meat,No,,,No,,,No,,,2/3/16 0:41
4057346,solow131,3539511,Food Lion,Food Lion Store,8149 Kings Hwy,2/3/16 14:02,Other,King George,VA,22485,962273,1582,Food Lion/North Eastern Division,,Yes,Endcap,Beverage,Yes,Endcap,Back of Store,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Candy or Snacks,Yes,Endcap,Deli/Meat,No,,,Yes,Sidewing,Deli/Meat,Yes,Pallet,Checkout Area,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Beverage,No,,,No,,,Yes,Floorstand,Beverage,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,,Yes,Endcap,Deli/Meat,Yes,Other,Checkout Area,Yes,Other,Beverage,No,,,2/3/16 4:43
4057347,AUJenV811,3539593,Giant,Giant Food Store,700 Stony Hill Rd,2/3/16 14:29,New Jersey,Morrisville,PA,19067,289655,6062,Ahold,,Yes,Pallet,Other,No,,,No,,,No,,,Yes,Pallet,Other,No,,,No,,,No,,,Yes,Pallet,Other,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Back of Store,Yes,Other,Other,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,2/3/16 4:48
4057355,klebehe8,3539889,Giant,Giant Food Store,5074 Jonestown Rd,2/3/16 16:28,Other,Harrisburg,PA,17112,457439,6252,Ahold,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,,Candy or Snacks,No,,,No,,,No,,,2/3/16 3:14
4057361,ChefKate,3540543,Albertsons,Albertsons Store,3301 W Cherry Ln,2/3/16 20:40,"Boise, ID",Meridian,ID,83642,860112,180,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Sidewing,Checkout Area,No,,,No,,,No,,,Yes,Sidewing,Back of Store,Yes,Floorstand,Checkout Area,No,,,No,,,2/3/16 2:18
4057363,mandii777,3538722,Stop & Shop,Super Stop & Shop,575 Greenwich Ave,2/3/16 8:04,Other,Warwick,RI,2886,2907558,739,Ahold,,Yes,Other,Lobby,Yes,Pallet,Back of Store,No,,,No,,,Yes,Pallet,Lobby,No,,,No,,,No,,,Yes,Pallet,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Back of Store,No,,,No,,,No,,,Yes,Other,Candy or Snacks,Yes,Other,Candy or Snacks,Yes,Other,Candy or Snacks,No,,,Yes,Other,Lobby,Yes,Pallet,Back of Store,No,,,No,,,Yes,Other,Lobby,Yes,Endcap,Back of Store,Yes,Other,Back of Store,No,,,2/3/16 3:31
4057387,Johnessa,3539962,Food Lion,Food Lion Store,3912 Two Notch Rd,2/3/16 17:03,"Columbia, SC",Columbia,SC,29204,879429,1391,Food Lion/South Eastern Division,,No,,,Yes,Sidewing,Checkout Area,Yes,Endcap,Back of Store,No,,,Yes,Endcap,Produce,Yes,Sidewing,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Deli/Meat,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,2/3/16 2:47
4057423,geirgia777,3540154,Food Lion,Food Lion Store,2600 S Irby St,2/3/16 18:07,Other,Florence,SC,29505,370151,618,,370151,No,,,No,,,No,,,No,,,Yes,Floorstand,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Lobby,Yes,Endcap,Deli/Meat,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,Yes,Floorstand,Lobby,No,,,No,,,2/3/16 3:48
4057426,tlwright714,3539909,Giant,Giant Food Store,8320 Old Keene Mill Rd,2/3/16 16:35,Other,Springfield,VA,22152,27604,756,Ahold,,Yes,Endcap,Back of Store,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Candy or Snacks,No,,,No,,,No,,,Yes,Other,Candy or Snacks,No,,,No,,,No,,,Yes,Endcap,Candy or Snacks,No,,,No,,,No,,,Yes,Pallet,Frozen,Yes,Endcap,Back of Store,Yes,Endcap,Lobby,No,,,2/3/16 4:24
4057444,countrylgq,3538968,Kroger,Kroger Store,13333 Eureka Rd,2/3/16 9:57,"Detroit, MI",Southgate,MI,48195,1548528,695,,,Yes,Pallet,Back of Store,Yes,Other,Beverage,No,,,No,,,Yes,Pallet,Back of Store,No,,,No,,,No,,,Yes,Pallet,Back of Store,No,,,No,,,No,,,Yes,Pallet,Deli/Meat,Yes,Endcap,Beverage,Yes,Pallet,Bakery,No,,,Yes,Other,Back of Store,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Other,Yes,Other,Frozen,Yes,Other,Checkout Area,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Pallet,Back of Store,Yes,Endcap,Candy or Snacks,No,,,No,,,2/3/16 4:36
4057445,jedite,3539259,Giant,Giant Food Store,1925 Norristown Rd,2/3/16 12:20,Other,Ambler,PA,19002,23197,6513,Ahold,,No,,,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Lobby,Yes,Other,Lobby,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,2/3/16 9:07
4057461,srinadhareddy.y,3539956,Giant,Martins Food Market,2250 John Rolfe Pkwy,2/3/16 17:01,Other,Henrico,VA,23233,1789125,6434,Ahold,,Yes,Floorstand,Lobby,Yes,Pallet,Produce,No,,,No,,,Yes,Pallet,Produce,Yes,Floorstand,Other,,,,No,,,Yes,Pallet,Produce,Yes,Floorstand,Other,,,,No,,,Yes,Floorstand,Other,No,,,No,,,No,,,Yes,Floorstand,Other,No,,,No,,,No,,,,,No,,,No,,,No,,,,,,No,,,No,,,No,,,Yes,Pallet,Produce,,,,No,,,No,,,Yes,Endcap,Deli/Meat,Yes,Floorstand,Other,No,,,No,,,2/3/16 5:06
4057509,TyAndrews,3539250,Food Lion,Food Lion Store,2720 Lake Wheeler Rd,2/3/16 12:17,Other,Raleigh,NC,27603,400646,649,Food Lion/Mid Atlantic Division,,Yes,Endcap,Back of Store,No,,,No,,,No,,,Yes,Endcap,Candy or Snacks,Yes,Pallet,Other,No,,,No,,,No,,Dairy,No,,,No,,,No,,,Yes,Endcap,Other,Yes,Pallet,Other,No,,,No,,,Yes,Floorstand,Other,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Candy or Snacks,Yes,Endcap,Back of Store,Yes,Other,Liquor,No,,,2/3/16 5:53
4057533,MegAnne,3541380,Stop & Shop,Super Stop & Shop,100 Macy St,2/4/16 9:11,Other,Amesbury,MA,1913,1578886,499,Ahold,,Yes,Pallet,Beverage,Yes,Pallet,Checkout Area,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Checkout Area,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Back of Store,Yes,Other,Checkout Area,No,,,No,,,2/3/16 12:54
4057567,Ecottraux,3539382,Food Lion,Food Lion Store,971 N Main St,2/3/16 13:17,"Charlotte, NC",Mooresville,NC,28115,457443,812,Food Lion/South Western Division,,Yes,Endcap,Other,Yes,Other,Liquor,Yes,Endcap,Other,No,,,Yes,Endcap,Other,Yes,Other,Bakery,Yes,Endcap,Other,Yes,Endcap,Other,Yes,Endcap,Other,Yes,Endcap,Other,Yes,Pallet,Bakery,Yes,Endcap,Other,Yes,Pallet,Liquor,Yes,Other,Other,Yes,Floorstand,Back of Store,No,,,Yes,Endcap,Liquor,Yes,Other,Other,Yes,Floorstand,Other,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Other,Liquor,Yes,Endcap,Other,No,,,No,,,2/3/16 6:45
4057600,hken920,3540637,Safeway,Safeway Store,7340 35th Ave NE,2/3/16 21:52,Other,Seattle,WA,98115,127932,423,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Back of Store,No,,,No,,,No,,,Yes,Endcap,Produce,Yes,Other,Back of Store,No,,,No,,,2/3/16 8:08
4057613,thisyellowsummer,3540084,Giant,Giant Food Store,2395 York Rd,2/3/16 17:46,Other,Jamison,PA,18929,994532,6514,Ahold,,Yes,Other,Lobby,Yes,Other,Checkout Area,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,2/3/16 9:45
4057626,leahfire,3540245,Stop & Shop,Super Stop & Shop,44 Fenn Rd,2/3/16 18:36,"Hartford, CT",Newington,CT,6111,477540,630,Ahold,,Yes,Other,Beverage,Yes,Pallet,Beverage,No,,,No,,,Yes,Endcap,Beverage,Yes,Pallet,Beverage,Yes,Pallet,Checkout Area,No,,,Yes,Pallet,Checkout Area,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Candy or Snacks,No,,,No,,,No,,,2/3/16 8:54
4057630,tomcat5,3539605,Food Lion,Food Lion Store,11007 Manklin Creek Rd,2/3/16 14:36,Other,Berlin,MD,21811,2025954,2614,Food Lion/North Eastern Division,,Yes,Pallet,Beverage,Yes,Pallet,Beverage,Yes,Other,Frozen,Yes,Endcap,Back of Store,Yes,Endcap,Candy or Snacks,Yes,Other,Lobby,Yes,Endcap,Checkout Area,Yes,Endcap,Other,Yes,Sidewing,Candy or Snacks,Yes,Pallet,Lobby,Yes,Endcap,Checkout Area,Yes,Endcap,Other,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Sidewing,Other,Yes,Other,Lobby,No,,,No,,,Yes,Sidewing,Frozen,Yes,Endcap,Back of Store,Yes,Other,Bakery,Yes,Other,Lobby,2/3/16 11:51
4057636,elaina_colon,3539462,Stop & Shop,Super Stop & Shop,940 Silver Ln Ste 4,2/3/16 13:47,"Hartford, CT",East Hartford,CT,6118,5662,693,Ahold,,Yes,Pallet,Checkout Area,Yes,Pallet,Checkout Area,Yes,Pallet,Beverage,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Checkout Area,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Beverage,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Other,Yes,Other,Candy or Snacks,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Beverage,No,,,No,,,2/3/16 8:06
4057643,morningglory,3538971,Safeway,Safeway Store,2321 W Eisenhower Blvd,2/3/16 9:59,Other,Loveland,CO,80537,251492,914,,,Yes,Pallet,Back of Store,No,,,No,,,No,,,Yes,Endcap,Back of Store,Yes,Other,Deli/Meat,Yes,Other,Lobby,No,,,Yes,Other,Deli/Meat,Yes,Endcap,Deli/Meat,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Deli/Meat,Yes,Other,Lobby,No,,,No,,,Yes,Other,Lobby,Yes,Other,Deli/Meat,Yes,Other,Back of Store,No,,,2/3/16 8:49
4057693,janersmoo,3541701,Giant,Giant Food Store,2130 Palomino Rd,2/4/16 10:16,Other,Dover,PA,17315,1554697,6306,Ahold,,Yes,Other,Lobby,Yes,Other,Checkout Area,Yes,Other,Produce,Yes,Other,Beverage,Yes,Pallet,Lobby,No,,,No,,,No,,,Yes,Pallet,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Produce,Yes,Other,Back of Store,No,,,No,,,Yes,Endcap,Back of Store,Yes,Other,Back of Store,No,,,No,,,2/3/16 10:56
4057713,Rapanick,3539505,Food Lion,Food Lion Store,101 Lark Dr,2/3/16 14:01,Other,Moyock,NC,27958,959303,1042,Food Lion/Mid Atlantic Division,,Yes,Pallet,Back of Store,Yes,Endcap,Other,Yes,Pallet,Beverage,Yes,Endcap,Other,Yes,Pallet,Checkout Area,Yes,Pallet,Back of Store,Yes,Other,Beverage,Yes,Endcap,Other,Yes,Pallet,Checkout Area,Yes,Pallet,Back of Store,Yes,Other,Beverage,No,,,Yes,Pallet,Checkout Area,Yes,Floorstand,Beverage,Yes,Pallet,Beverage,Yes,Pallet,Beverage,Yes,Pallet,Back of Store,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Checkout Area,Yes,Endcap,Other,Yes,Other,Candy or Snacks,2/3/16 10:42
4057718,ibrownst,3541520,Stop & Shop,Super Stop & Shop,80 Birdsall Dr,2/4/16 9:39,Other,Baldwin Place,NY,10505,1637200,513,Ahold,,Yes,Other,Beverage,Yes,Pallet,Checkout Area,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,,Yes,Lobby,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Other,Lobby,Yes,Other,Checkout Area,No,,,No,,,2/3/16 12:51
4057756,Alston,3540716,Food Lion,Food Lion Store,9567 Chapel Hill Rd,2/4/16 4:38,Other,Morrisville,NC,27560,962283,1514,Food Lion/Mid Atlantic Division,,Yes,Floorstand,Back of Store,No,,,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,No,,,Yes,Other,Checkout Area,Yes,Endcap,Checkout Area,Yes,Sidewing,Back of Store,No,,,Yes,Other,Beverage,Yes,Other,Checkout Area,No,,,No,,,Yes,Other,Liquor,No,,,No,,,No,,,Yes,Candy or Snacks,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Candy or Snacks,Yes,Sidewing,Back of Store,No,,,No,,,Yes,Other,Candy or Snacks,Yes,Other,Back of Store,Yes,Endcap,Produce,No,,,2/3/16 9:46
4057825,hermit169,3539733,SuperValu,Albertsons Store,3355 E Pershing Blvd,2/3/16 15:25,Other,Cheyenne,WY,82001,110777,2065,,,Yes,Pallet,Deli/Meat,Yes,Other,Deli/Meat,Yes,Floorstand,Frozen,Yes,Other,Frozen,Yes,Other,Frozen,Yes,Endcap,Back of Store,Yes,Pallet,Checkout Area,No,,,Yes,Pallet,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Sidewing,Back of Store,No,,,No,,,No,,,Yes,Sidewing,Deli/Meat,Yes,Floorstand,Checkout Area,Yes,Floorstand,Checkout Area,No,,,Yes,Endcap,Back of Store,Yes,Floorstand,Deli/Meat,No,,,No,,,2/3/16 10:05
4057885,betherinburchell,3540181,Kroger,Kroger Store,2301 Rayford Rd,2/3/16 18:17,"Houston, TX",Spring,TX,77386,2233248,373,,,Yes,Other,Checkout Area,Yes,Other,Lobby,Yes,Pallet,Lobby,No,,,Yes,Pallet,Back of Store,No,,,No,,,No,,,Yes,Other,Back of Store,No,,,No,,,No,,,Yes,Other,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Dairy,No,,,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Other,Back of Store,No,,,No,,,2/3/16 10:27
